"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt"
15162,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0,4,4
15162,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2,30,32
15162,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,11,107,118
15162,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,13,279,292
15162,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443
15162,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25,154,179
15162,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0,29,72,101
15162,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142
15162,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0,32,139,171
15162,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0,48,107,155
15162,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160
15162,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,119,166
15162,3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,47,218,265
15162,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569
15162,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70,492,562
15162,3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79,286,365
15162,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61,224,285
15162,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39,170,209
15162,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32,150,182
15162,3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0,31,98,129
15163,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045,6,41,47
15163,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0,9,25,34
15163,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22
15163,3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,2,4,6
15163,3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,7,4,11
15163,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,3,24,27
15163,3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,11,91,102
15163,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,30,302,332
15163,3,0,7,8,0,5,1,2,0.72,0.697,0.74,0.2537,36,421,457
15163,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
15163,3,0,7,10,0,5,1,2,0.74,0.697,0.7,0.3582,30,108,138
15163,3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,61,104,165
15163,3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,49,164,213
15163,3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,54,175,229
15163,3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,53,163,216
15163,3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,39,102,141
15163,3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,27,105,132
15163,3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6,161,167
15163,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35,281,316
15163,3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,45,225,270
15163,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30,220,250
15163,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46,158,204
15163,3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,33,136,169
15163,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,40,111,151
15164,3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,31,90,121
15164,3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,5,48,53
15164,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,12,43,55
15164,3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,7,23,30
15164,3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,2,4,6
15164,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15
15164,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.194,11,27,38
15164,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,21,50,71
15164,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,68,114,182
15164,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77,170,247
15164,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87,177,264
15164,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101,189,290
15164,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,145,221,366
15164,3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,167,249,416
15164,3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,158,215,373
15164,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
15164,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0,171,245,416
15164,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0,160,241,401
15164,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,132,246,378
15164,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,128,178,306
15164,3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,129,185,314
15164,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238
15164,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,60,154,214
15164,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.194,47,93,140
15165,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154
15165,3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,19,94,113
15165,3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,28,68,96
15165,3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,6,19,25
15165,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0,5,5
15165,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0,7,10,17
15165,3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,8,17,25
15165,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,27,38,65
15165,3,0,7,8,0,0,0,1,0.72,0.6818,0.66,0,27,65,92
15165,3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169
15165,3,0,7,10,0,0,0,1,0.76,0.697,0.55,0.1343,95,173,268
15165,3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.194,110,177,287
15165,3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,133,244,377
15165,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,139,228,367
15165,3,0,7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,122,227,349
15165,3,0,7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,142,219,361
15165,3,0,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,128,244,372
15165,3,0,7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,146,217,363
15165,3,0,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,141,222,363
15165,3,0,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,120,183,303
15165,3,0,7,20,0,0,0,1,0.76,0.697,0.55,0.194,101,167,268
15165,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,65,162,227
15165,3,0,7,22,0,0,0,1,0.74,0.697,0.66,0.2239,56,87,143
15165,3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,19,53,72
15166,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,10,25,35
15166,3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,5,5,10
15166,3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,8,4,12
15166,3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,2,8,10
15166,3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,0,4,4
15166,3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,5,21,26
15166,3,0,7,6,0,1,1,1,0.68,0.6364,0.74,0.194,19,102,121
15166,3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,28,289,317
15166,3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,385,420
15166,3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,41,167,208
15166,3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,44,73,117
15166,3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,39,89,128
15166,3,0,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,40,108,148
15166,3,0,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,22,119,141
15166,3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,94,134
15166,3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,38,108,146
15166,3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,57,182,239
15166,3,0,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,59,455,514
15166,3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,57,415,472
15166,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,80,293,373
15166,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,42,194,236
15166,3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,21,109,130
15166,3,0,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,20,70,90
15166,3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,11,44,55
15167,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,3,19,22
15167,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,6,8,14
15167,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9
15167,3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0,2,6,8
15167,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6
15167,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,4,21,25
15167,3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,13,102,115
15167,3,0,7,7,0,2,1,1,0.76,0.697,0.55,0.194,29,301,330
15167,3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,35,382,417
15167,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,27,149,176
15167,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,38,85,123
15167,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,86,125
15167,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,38,125,163
15167,3,0,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,32,104,136
15167,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124
15167,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,37,111,148
15167,3,0,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,25,177,202
15167,3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,48,380,428
15167,3,0,7,18,0,2,1,1,0.86,0.803,0.47,0.2985,39,472,511
15167,3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,42,295,337
15167,3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.194,57,251,308
15167,3,0,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,49,209,258
15167,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,44,150,194
15167,3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0,20,59,79
15168,3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0,9,37,46
15168,3,0,7,1,0,3,1,1,0.76,0.697,0.55,0,1,11,12
15168,3,0,7,2,0,3,1,1,0.76,0.697,0.55,0,2,3,5
15168,3,0,7,3,0,3,1,1,0.74,0.6818,0.58,0.194,0,4,4
15168,3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,0,5,5
15168,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,4,22,26
15168,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,18,103,121
15168,3,0,7,7,0,3,1,1,0.76,0.697,0.55,0.2537,32,281,313
15168,3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,31,418,449
15168,3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,23,163,186
15168,3,0,7,10,0,3,1,1,0.82,0.7576,0.46,0.194,33,80,113
15168,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,55,110,165
15168,3,0,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,40,134,174
15168,3,0,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,39,119,158
15168,3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,27,89,116
15168,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,13,33,46
15168,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0,23,118,141
15168,3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0,70,418,488
15168,3,0,7,18,0,3,1,1,0.72,0.697,0.79,0.1343,51,412,463
15168,3,0,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,79,340,419
15168,3,0,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,61,281,342
15168,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,56,194,250
15168,3,0,7,22,0,3,1,1,0.68,0.6364,0.83,0.194,48,136,184
15168,3,0,7,23,0,3,1,1,0.66,0.6061,0.83,0.2537,33,83,116
15169,3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,32,46
15169,3,0,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,4,21,25
15169,3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,3,7,10
15169,3,0,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,1,5,6
15169,3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,0,6,6
15169,3,0,7,5,0,4,1,1,0.6,0.6212,0.56,0.2239,6,22,28
15169,3,0,7,6,0,4,1,1,0.6,0.6061,0.6,0.2239,14,116,130
15169,3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,23,311,334
15169,3,0,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582,53,433,486
15169,3,0,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,29,195,224
15169,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,32,95,127
15169,3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,38,110,148
15169,3,0,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,51,172,223
15169,3,0,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,39,138,177
15169,3,0,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,49,129,178
15169,3,0,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,42,138,180
15169,3,0,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,43,231,274
15169,3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,78,517,595
15169,3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.194,94,484,578
15169,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,67,333,400
15169,3,0,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,81,267,348
15169,3,0,7,21,0,4,1,1,0.66,0.6212,0.5,0.1343,58,203,261
15169,3,0,7,22,0,4,1,1,0.64,0.6212,0.57,0.0896,42,134,176
15169,3,0,7,23,0,4,1,1,0.64,0.6061,0.65,0.2537,27,97,124
15170,3,0,7,0,0,5,1,1,0.62,0.5909,0.73,0.2239,23,57,80
15170,3,0,7,1,0,5,1,1,0.62,0.5909,0.73,0.194,7,13,20
15170,3,0,7,2,0,5,1,1,0.6,0.5758,0.78,0.1642,16,22,38
15170,3,0,7,3,0,5,1,1,0.6,0.5909,0.73,0.194,1,6,7
15170,3,0,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,2,8,10
15170,3,0,7,5,0,5,1,1,0.6,0.5909,0.73,0.1343,7,16,23
15170,3,0,7,6,0,5,1,2,0.6,0.5909,0.73,0.1045,12,108,120
15170,3,0,7,7,0,5,1,1,0.64,0.6061,0.65,0.1045,17,257,274
15170,3,0,7,8,0,5,1,1,0.64,0.6061,0.65,0.2537,50,514,564
15170,3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.194,31,176,207
15170,3,0,7,10,0,5,1,2,0.66,0.6212,0.61,0.1642,59,107,166
15170,3,0,7,11,0,5,1,1,0.7,0.6515,0.54,0.1343,73,137,210
15170,3,0,7,12,0,5,1,1,0.7,0.6515,0.48,0.194,61,177,238
15170,3,0,7,13,0,5,1,1,0.7,0.6515,0.54,0.194,85,162,247
15170,3,0,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,105,160,265
15170,3,0,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,74,163,237
15170,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.194,96,265,361
15170,3,0,7,17,0,5,1,1,0.74,0.6667,0.42,0.2537,104,483,587
15170,3,0,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,102,394,496
15170,3,0,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239,114,280,394
15170,3,0,7,20,0,5,1,1,0.7,0.6515,0.51,0.2239,92,251,343
15170,3,0,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,75,186,261
15170,3,0,7,22,0,5,1,1,0.66,0.6212,0.57,0.2239,71,152,223
15170,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,41,126,167
15171,3,0,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,42,68,110
15171,3,0,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,24,51,75
15171,3,0,7,2,0,6,0,1,0.6,0.5909,0.73,0.1343,10,48,58
15171,3,0,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343,6,20,26
15171,3,0,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896,9,7,16
15171,3,0,7,5,0,6,0,1,0.58,0.5455,0.78,0.0896,4,6,10
15171,3,0,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,16,21,37
15171,3,0,7,7,0,6,0,1,0.62,0.5909,0.73,0.1343,14,38,52
15171,3,0,7,8,0,6,0,1,0.66,0.6212,0.65,0.1642,37,90,127
15171,3,0,7,9,0,6,0,1,0.7,0.6515,0.54,0.2239,72,150,222
15171,3,0,7,10,0,6,0,1,0.72,0.6667,0.54,0.194,114,208,322
15171,3,0,7,11,0,6,0,1,0.74,0.6667,0.48,0.2239,171,225,396
15171,3,0,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,187,276,463
15171,3,0,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,221,276,497
15171,3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,201,232,433
15171,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223,428
15171,3,0,7,16,0,6,0,1,0.76,0.6818,0.45,0.2836,183,242,425
15171,3,0,7,17,0,6,0,1,0.76,0.6818,0.45,0.2239,234,241,475
15171,3,0,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,185,243,428
15171,3,0,7,19,0,6,0,1,0.74,0.6818,0.48,0.194,164,242,406
15171,3,0,7,20,0,6,0,1,0.72,0.6667,0.51,0.2239,108,188,296
15171,3,0,7,21,0,6,0,1,0.7,0.6515,0.58,0.2239,85,167,252
15171,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,65,136,201
15171,3,0,7,23,0,6,0,1,0.68,0.6364,0.61,0.2239,61,107,168
15172,3,0,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,34,91,125
15172,3,0,7,1,0,0,0,1,0.64,0.6061,0.69,0.194,16,86,102
15172,3,0,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,28,66,94
15172,3,0,7,3,0,0,0,1,0.64,0.6061,0.69,0.2239,21,26,47
15172,3,0,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,4,6,10
15172,3,0,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,4,8,12
15172,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11,21
15172,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,20,30,50
15172,3,0,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,45,73,118
15172,3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,74,110,184
15172,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,127,177,304
15172,3,0,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,147,244,391
15172,3,0,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,177,243,420
15172,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,200,272,472
15172,3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,168,262,430
15172,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,129,195,324
15172,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,129,188,317
15172,3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,133,236,369
15172,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390
15172,3,0,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,145,234,379
15172,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,85,177,262
15172,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,59,148,207
15172,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,65,116,181
15172,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93
15173,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51
15173,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25
15173,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10
15173,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7
15173,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4
15173,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,2,15,17
15173,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105
15173,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255,277
15173,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,18,329,347
15173,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,33,170,203
15173,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,52,78,130
15173,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99,141
15173,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,126,165
15173,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152
15173,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138
15173,3,0,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,53,111,164
15173,3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,220,265
15173,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473,545
15173,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558
15173,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335,398
15173,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323
15173,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,154,202
15173,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104,140
15173,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91
15174,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,25,26,51
15174,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,6,13
15174,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
15174,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3
15174,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4,5
15174,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19,19
15174,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,8,126,134
15174,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287,315
15174,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412
15174,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199
15174,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141
15174,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0,29,98,127
15174,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127,153
15174,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139,172
15174,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,41,111,152
15174,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,48,110,158
15174,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277
15174,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0,68,445,513
15174,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,80,450,530
15174,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,334,388
15174,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277
15174,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194,241
15174,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0,36,120,156
15174,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,73,92
15175,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29,40
15175,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0,4,7,11
15175,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0,2,7,9
15175,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4,6
15175,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0,0,4,4
15175,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23
15175,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116
15175,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276,303
15175,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0,34,404,438
15175,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,28,181,209
15175,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0,34,76,110
15175,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116,142
15175,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0,28,121,149
15175,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,23,97,120
15175,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83,127
15175,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138
15175,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0,30,204,234
15175,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455
15175,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429,497
